,OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,ONET SOC 2018 Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012,Prestige_Score
1066,2127,Tour Guide and/or Escort,0.35170004031716173,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-7011,Tour Guides and Escorts,39-7011.00,Tour Guides and Escorts,463.0,Guides,0.17106972715461238,4540.0,Tour and travel guides,0.24340770791075045,0.2855291129705055
1067,2128,Transportation Attendant,0.33288536487031317,2100.0,PersonalCareRelatedSvcs,0.354280510018215,53-6061,Passenger Attendants,53-6061.00,"Transportation Attendants, Except Flight Attendants",465.0,Public Transportation Attendants,0.36480438862422404,9415.0,"Transportation attendants, except flight attendants",0.4056795131845841,0.36077273675862054
1068,2129,Travel Guide,0.45061147695202264,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-7012,Travel Guides,39-7012.00,Travel Guides,463.0,Guides,0.17106972715461238,,,0.4552596159314514,0.35757292556510395
1069,2130,"Usher, Lobby Attendant, and/or Ticket Taker",0.14809837387447922,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",464.0,Ushers,0.04691785765843798,4420.0,"Ushers, lobby attendants, and ticket takers",0.1419878296146045,0.1731266700044279
1070,2131,Other - Entertainment Attendant or Related Worker,0.27442548044617665,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3099,"Entertainment Attendants and Related Workers, All Other",39-3099.00,"Entertainment Attendants and Related Workers, All Other",459.0,"Attendants, Amusement and Recreation Facilities",0.12343005630142917,,,0.4552596159314514,0.29280720890005435
1071,2132,Other - Personal Care and Service Worker,0.3616449401962102,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-4012,Crematory Operators,39-9099.00,"Personal Care and Service Workers, All Other",469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,4650.0,"Personal care and service workers, all other",0.060851926977687654,0.2403802343122097
1072,2132,Other - Personal Care and Service Worker,0.3616449401962102,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-9099,"Personal Care and Service Workers, All Other",39-9099.00,"Personal Care and Service Workers, All Other",469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,4650.0,,0.4552596159314514,0.31926177210296247
1073,2201,Animal Control Worker,0.3469963714554496,2200.0,ProtectiveSvcs,0.5714025500910747,33-9011,Animal Control Workers,33-9011.00,Animal Control Workers,427.0,Protective Service Occupations,0.2942110581781434,3900.0,Animal control workers,0.36511156186612564,0.3935246258771645
1074,2202,Bailiff,0.40975675312458004,2200.0,ProtectiveSvcs,0.5714025500910747,33-3011,Bailiffs,33-3011.00,Bailiffs,423.0,"Sheriffs, Bailiffs, and Other Law Enforcement Officers",0.4553197632452721,3800.0,"Bailiffs, correctional officers, and jailers",0.4056795131845841,0.4607435069083775
1075,2203,Correctional Offices and/or Jailer,0.3252251041526677,2200.0,ProtectiveSvcs,0.5714025500910747,33-3012,Correctional Officers and Jailers,33-3012.00,Correctional Officers and Jailers,424.0,Correctional Institution Officers,0.3324671574996392,,,0.4552596159314514,0.41458688132976906
1076,2204,Criminal Investigator and/or Special Agent,0.7115979035075931,2200.0,ProtectiveSvcs,0.5714025500910747,33-3021,Detectives and Criminal Investigators,33-3021.00,Detectives and Criminal Investigators,418.0,"Police and Detectives, Public Service",0.6237909628988019,3820.0,Detectives and criminal investigators,0.6693711967545637,0.6461519886506597
1077,2205,Crossing Guard,0.18330869506786723,2200.0,ProtectiveSvcs,0.5714025500910747,33-9091,Crossing Guards and Flaggers,33-9091.00,Crossing Guards,425.0,Crossing Guards,0.22448390356575715,3940.0,Crossing guards,0.36511156186612564,0.3269865343077933
1078,2206,Detective,0.6720870850692112,2200.0,ProtectiveSvcs,0.5714025500910747,33-3021,Detectives and Criminal Investigators,33-3021.03,Criminal Investigators and Special Agents,418.0,"Police and Detectives, Public Service",0.6237909628988019,,,0.4552596159314514,0.5914764269545227
1079,2207,Fire Fighter,0.744389195000672,2200.0,ProtectiveSvcs,0.5714025500910747,33-2011,Firefighters,33-2011.00,Firefighters,417.0,Firefighting Occupations,0.5210047639670853,3740.0,Firefighters,0.6896551724137929,0.6343496214975002
1080,2208,Fire Inspector,0.6454777583658111,2200.0,ProtectiveSvcs,0.5714025500910747,33-2021,Fire Inspectors and Investigators,33-2021.00,Fire Inspectors and Investigators,416.0,Fire Inspection and Fire Prevention Occupations,0.6299985563736106,,Fire inspectors,0.6490872210953345,0.6238110483449816
1081,2208,Fire Inspector,0.6454777583658111,2200.0,ProtectiveSvcs,0.5714025500910747,33-2021,Fire Inspectors and Investigators,33-2021.01,Fire Inspectors,416.0,Fire Inspection and Fire Prevention Occupations,0.6299985563736106,3750.0,,0.4552596159314514,0.5850455273122049
1082,2209,Fire Investigator,0.6543475339336111,2200.0,ProtectiveSvcs,0.5714025500910747,33-2021,Fire Inspectors and Investigators,33-2021.02,Fire Investigators,417.0,Firefighting Occupations,0.5210047639670853,,,0.4552596159314514,0.5604580118809136
1083,2210,Fish and Game Warden,0.5030237871253864,2200.0,ProtectiveSvcs,0.5714025500910747,33-3031,Fish and Game Wardens,33-3031.00,Fish and Game Wardens,423.0,"Sheriffs, Bailiffs, and Other Law Enforcement Officers",0.4553197632452721,3830.0,Fish and game wardens,0.537525354969574,0.5150927854656174
1084,2211,Forest Fire Fighter,0.6457465394436231,2200.0,ProtectiveSvcs,0.5714025500910747,33-2011,Firefighters,33-2011.02,Forest Firefighters,417.0,Firefighting Occupations,0.5210047639670853,,,0.4552596159314514,0.5578777135339172
1085,2212,Forest Fire Fighting and Prevention Supervisor,0.6300228463916141,2200.0,ProtectiveSvcs,0.5714025500910747,33-1021,First-Line Supervisors of Firefighting and Prevention Wo…,33-1021.02,Forest Fire Fighting and Prevention Supervisors,413.0,"Supervisors, Firefighting and Fire Prevention Occupation…",0.6220586112314133,,,0.4552596159314514,0.5784240674343966
1086,2213,Forest Fire Inspectors and Prevention Specialists,0.6153742776508534,2200.0,ProtectiveSvcs,0.5714025500910747,33-2022,Forest Fire Inspectors and Prevention Specialists,33-2022.00,Forest Fire Inspectors and Prevention Specialists,416.0,Fire Inspection and Fire Prevention Occupations,0.6299985563736106,,,0.4552596159314514,0.5760144830977176
1087,2214,Gaming Surveillance Officer and/or Gaming Investigator,0.4632441876091923,2200.0,ProtectiveSvcs,0.5714025500910747,33-9031,Gambling Surveillance Officers and Gambling Investigator…,33-9031.00,Gaming Surveillance Officers and Gaming Investigators,426.0,"Guards and Police, Excluding Public Service",0.36567056445791823,,,0.4552596159314514,0.4642934581062962
1088,2215,Immigration and/or Customs Inspector,0.4174170138422255,2200.0,ProtectiveSvcs,0.5714025500910747,33-3051,Police and Sheriff's Patrol Officers,33-3021.05,Immigration and Customs Inspectors,418.0,"Police and Detectives, Public Service",0.6237909628988019,,,0.4552596159314514,0.5150754055864271
1089,2216,Intelligence Analyst,0.7703265690095417,2200.0,ProtectiveSvcs,0.5714025500910747,33-3021,Detectives and Criminal Investigators,33-3021.06,Intelligence Analysts,418.0,"Police and Detectives, Public Service",0.6237909628988019,,,0.4552596159314514,0.620948272136622
1090,2217,"Lifeguard, Ski Patrol, or Other Recreational Protective Service Worker",0.4468485418626529,2200.0,ProtectiveSvcs,0.5714025500910747,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protectiv…",33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protectiv…",427.0,Protective Service Occupations,0.2942110581781434,3955.0,"Lifeguards and other recreational, and all other protective service workers",0.2738336713995943,0.4052246989060192
1091,2218,Loss Prevention Specialist,0.3994086816288134,2200.0,ProtectiveSvcs,0.5714025500910747,33-9099,"Protective Service Workers, All Other",33-9099.02,Retail Loss Prevention Specialists,426.0,"Guards and Police, Excluding Public Service",0.36567056445791823,,,0.4552596159314514,0.4451428063121825
1092,2219,Municipal Fire Fighter,0.676253191775299,2200.0,ProtectiveSvcs,0.5714025500910747,33-2011,Firefighters,33-2011.01,Municipal Firefighters,417.0,Firefighting Occupations,0.5210047639670853,,,0.4552596159314514,0.56702970923342
1093,2220,Municipal Fire Fighting and Prevention Supervisor,0.7243650047036689,2200.0,ProtectiveSvcs,0.5714025500910747,33-1021,First-Line Supervisors of Firefighting and Prevention Wo…,33-1021.01,Municipal Fire Fighting and Prevention Supervisors,413.0,"Supervisors, Firefighting and Fire Prevention Occupation…",0.6220586112314133,,,0.4552596159314514,0.6067267149280129
1094,2221,Parking Enforcement Worker,0.1927160327912915,2200.0,ProtectiveSvcs,0.5714025500910747,33-3041,Parking Enforcement Workers,33-3041.00,Parking Enforcement Workers,427.0,Protective Service Occupations,0.2942110581781434,3840.0,Parking enforcement workers,0.2028397565922921,0.3147861632231504
1095,2222,Police and Sheriff's Patrol Officer,0.6222281951350624,2200.0,ProtectiveSvcs,0.5714025500910747,33-3051,Police and Sheriff's Patrol Officers,33-3051.00,Police and Sheriff's Patrol Officers,418.0,"Police and Detectives, Public Service",0.6237909628988019,3850.0,Police and sheriff's patrol officers,0.7018255578093304,0.625831948349854
1096,2223,Police Detective,0.6925144469829325,2200.0,ProtectiveSvcs,0.5714025500910747,33-3021,Detectives and Criminal Investigators,33-3021.01,Police Detectives,418.0,"Police and Detectives, Public Service",0.6237909628988019,,,0.4552596159314514,0.5976046355286392
1097,2224,Police Identification and Records Officer,0.5855395780137079,2200.0,ProtectiveSvcs,0.5714025500910747,33-3021,Detectives and Criminal Investigators,33-3021.02,Police Identification and Records Officers,418.0,"Police and Detectives, Public Service",0.6237909628988019,,,0.4552596159314514,0.5655121748378718
1098,2225,Police Patrol Officer,0.6358016395645747,2200.0,ProtectiveSvcs,0.5714025500910747,33-3051,Police and Sheriff's Patrol Officers,33-3051.01,Police Patrol Officers,418.0,"Police and Detectives, Public Service",0.6237909628988019,,,0.4552596159314514,0.5805907933031318
1099,2226,Private Detective and/or Investigator,0.5515387716704744,2200.0,ProtectiveSvcs,0.5714025500910747,33-9021,Private Detectives and Investigators,33-9021.00,Private Detectives and Investigators,426.0,"Guards and Police, Excluding Public Service",0.36567056445791823,3910.0,Private detectives and investigators,0.5476673427991885,0.5092633786982282
1100,2227,Security Guard,0.3155489853514313,2200.0,ProtectiveSvcs,0.5714025500910747,33-9032,Security Guards,33-9032.00,Security Guards,426.0,"Guards and Police, Excluding Public Service",0.36567056445791823,3930.0,Security guards and gaming surveillance officers,0.2839756592292089,0.38572810608851943
1101,2228,Sheriff and/or Deputy Sheriff,0.680284907942481,2200.0,ProtectiveSvcs,0.5714025500910747,33-3051,Police and Sheriff's Patrol Officers,33-3051.03,Sheriffs and Deputy Sheriffs,423.0,"Sheriffs, Bailiffs, and Other Law Enforcement Officers",0.4553197632452721,,,0.4552596159314514,0.5518179739031213
1102,2229,Supervisor/Manager of Correctional Officers,0.4653944362316893,2200.0,ProtectiveSvcs,0.5714025500910747,33-1011,First-Line Supervisors of Correctional Officers,33-1011.00,First-Line Supervisors of Correctional Officers,415.0,"Supervisors, Guards",0.3011404648476974,3700.0,First-line supervisors of correctional officers,0.49695740365111557,0.4571455653344229
1103,2230,Supervisor/Manager of Fire Fighting and Prevention Workers,0.6622765757290687,2200.0,ProtectiveSvcs,0.5714025500910747,33-1021,First-Line Supervisors of Firefighting and Prevention Wo…,33-1021.00,First-Line Supervisors of Fire Fighting and Prevention W…,413.0,"Supervisors, Firefighting and Fire Prevention Occupation…",0.6220586112314133,3720.0,First-line supervisors of fire fighting and prevention workers,0.7910750507099391,0.6552632731913305
1104,2231,Supervisor/Manager of Police and Detectives,0.6765219728531112,2200.0,ProtectiveSvcs,0.5714025500910747,33-1012,First-Line Supervisors of Police and Detectives,33-1012.00,First-Line Supervisors of Police and Detectives,414.0,"Supervisors, Police and Detectives",0.6504980511043742,3710.0,First-line supervisors of police and detectives,0.7809330628803244,0.6646183547308605
1105,2232,Transit and Railroad Police,0.46835102808762263,2200.0,ProtectiveSvcs,0.5714025500910747,33-3052,Transit and Railroad Police,33-3052.00,Transit and Railroad Police,418.0,"Police and Detectives, Public Service",0.6237909628988019,3860.0,Transit and railroad police,0.5273833671399595,0.5447803601017478
1106,2233,Transportation Security Officer,0.32414997984141913,2200.0,ProtectiveSvcs,0.5714025500910747,33-9093,Transportation Security Screeners,33-9093.00,Transportation Security Screeners,427.0,Protective Service Occupations,0.2942110581781434,3945.0,Transportation security screeners,0.42596348884381346,0.398841093788493
1107,2234,Other - Protective Service Worker,0.5016798817363258,2200.0,ProtectiveSvcs,0.5714025500910747,33-9094,School Bus Monitors,33-9099.00,"Protective Service Workers, All Other",427.0,Protective Service Occupations,0.2942110581781434,,,0.4552596159314514,0.4579592897744925
1108,2234,Other - Protective Service Worker,0.5016798817363258,2200.0,ProtectiveSvcs,0.5714025500910747,33-9099,"Protective Service Workers, All Other",33-9099.00,"Protective Service Workers, All Other",427.0,Protective Service Occupations,0.2942110581781434,,,0.4552596159314514,0.4579592897744925
1109,2235,Other - Supervisor/Manager of Protective Service Workers,0.5355462975406532,2200.0,ProtectiveSvcs,0.5714025500910747,33-1091,First-Line Supervisors of Security Workers,33-1099.00,"First-Line Supervisors of Protective Service Workers, Al…",6.0,"Administrators, Protective Service",0.5324094124440595,3730.0,"First-line supervisors of protective service workers, all other",0.385395537525355,0.5136959874010505
1110,2235,Other - Supervisor/Manager of Protective Service Workers,0.5355462975406532,2200.0,ProtectiveSvcs,0.5714025500910747,33-1099,"First-Line Supervisors of Protective Service Workers, Al…",33-1099.00,"First-Line Supervisors of Protective Service Workers, Al…",6.0,"Administrators, Protective Service",0.5324094124440595,3730.0,,0.4552596159314514,0.5276688030822698
1111,2301,Advertising Sales Agent,0.4379787662948529,2300.0,SalesRelatedSvcs,0.22695810564663016,41-3011,Advertising Sales Agents,41-3011.00,Advertising Sales Agents,256.0,Advertising and Related Sales Occupations,0.324960300274289,4800.0,Advertising sales agents,0.36511156186612564,0.3423955437419108
1112,2302,Cashier,0.15145813734713076,2300.0,SalesRelatedSvcs,0.22695810564663016,41-2011,Cashiers,41-2011.00,Cashiers,276.0,Cashiers,0.18290746354843362,4720.0,Cashiers,0.2129817444219067,0.19050018238728653
1113,"230,523,222,303",,0.5203737630114987,,,0.5968312712076074,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and…",41-9091.00,"Door-To-Door Sales Workers, News and Street Vendors, and…",,,0.46221565715935575,4950.0,"Door-to-door sales workers, news and street vendors, and related workers",0.11359026369168351,0.44359191373352713
1114,2303,Convenience and/or Newsstand Vender,0.13344980513371857,2300.0,SalesRelatedSvcs,0.22695810564663016,,,,,278.0,News Vendors,0.03753428612675036,,,0.4552596159314514,0.197209962669751
1115,2304,Counter and/or Rental Clerk,0.2213412175782825,2300.0,SalesRelatedSvcs,0.22695810564663016,41-2021,Counter and Rental Clerks,41-2021.00,Counter and Rental Clerks,275.0,Sales Counter Clerks,0.2428179587122853,4740.0,Counter and rental clerks,0.152129817444219,0.21427234485205743
1116,2305,Door-to-Door Sales Worker,0.1040182771132912,2300.0,SalesRelatedSvcs,0.22695810564663016,,,,,277.0,Street and Door-To-Door Sales Workers,0.08069871517251337,,,0.4552596159314514,0.19917161152506352
1117,2306,Energy Broker,0.5694127133449806,2300.0,SalesRelatedSvcs,0.22695810564663016,41-3091,"Sales Representatives of Services, Except Advertising, I…",41-3099.01,Energy Brokers,274.0,"Sales Workers, Other Commodities",0.220153024397286,,,0.4552596159314514,0.3736535197007635
1118,2307,Financial Services Sales Agent,0.5722349146620078,2300.0,SalesRelatedSvcs,0.22695810564663016,41-3031,"Securities, Commodities, and Financial Services Sales Ag…",41-3031.01,"Sales Agents, Securities and Commodities",255.0,Securities and Financial Services Sales Occupations,0.519994225494442,,,0.4552596159314514,0.4494604803701606
